Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Animal type (product.metafields.shopify.animal-type),Authenticity (product.metafields.shopify.authenticity),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Battery type (product.metafields.shopify.battery-type),Blade design (product.metafields.shopify.blade-design),Blade material (product.metafields.shopify.blade-material),Bug type (product.metafields.shopify.bug-type),Candle type (product.metafields.shopify.candle-type),Carabiner gate type (product.metafields.shopify.carabiner-gate-type),Carabiner shape (product.metafields.shopify.carabiner-shape),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Compass style (product.metafields.shopify.compass-style),Condition (product.metafields.shopify.condition),Drinkware material (product.metafields.shopify.drinkware-material),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),First aid kit components (product.metafields.shopify.first-aid-kit-components),First aid kit usage (product.metafields.shopify.first-aid-kit-usage),Geological era (product.metafields.shopify.geological-era),Hand warmer type (product.metafields.shopify.hand-warmer-type),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Housing material (product.metafields.shopify.housing-material),Hunting/Survival knife design (product.metafields.shopify.hunting-survival-knife-design),Knife type (product.metafields.shopify.knife-type),Light color (product.metafields.shopify.light-color),Light source (product.metafields.shopify.light-source),Light temperature (product.metafields.shopify.light-temperature),Lighting features (product.metafields.shopify.lighting-features),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Neckline (product.metafields.shopify.neckline),Net material (product.metafields.shopify.net-material),Notepad cover type (product.metafields.shopify.notepad-cover-type),Notepad design (product.metafields.shopify.notepad-design),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Paper type (product.metafields.shopify.paper-type),Power source (product.metafields.shopify.power-source),Product use (product.metafields.shopify.product-use),Rarity (product.metafields.shopify.rarity),Recommended age group (product.metafields.shopify.recommended-age-group),Scent (product.metafields.shopify.scent),Seat type (product.metafields.shopify.seat-type),Sheet color (product.metafields.shopify.sheet-color),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Usage type (product.metafields.shopify.usage-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,27 Inch Compact Aluminum Sluice Box with Flared Mouth Gold Prospecting Equipment,"<ul>
<li>
<strong>HIGH YIELD GOLD RECOVERY</strong>: This ASR Outdoor compact gold sluice box enhances water capacity suspension through the entire channel of the sluice box, via a uniquely designed flared mouth gate</li>
</ul>
<ul>
<li>
<strong>GOLD RUSH READY</strong>: Ready to go right out of the box, this lightweight aluminum sluice box measures 27 inches and features four layers of gold trapping material: carpet, miners moss, expanded aluminum angled mesh and large 18 gauge steel zinc plated riffles</li>
</ul>
<ul>
<li>
<strong>PORTABLE DESIGN</strong>: Weighing in at just 4.80lbs, this gold sluice box is lightweight and easy to carry with the built in removable shoulder strap (attaches with included carabiners)</li>
</ul>
<ul>
<li>
<strong>RUST RESISTANT</strong>: Aluminum body and angled mesh, as well as 18 gauge zinc plated steel riffles ensure the quality and longevity of this gold sluice box will withstand many gold prospecting seasons ahead</li>
</ul>
<ul>
<li>
<strong>SPECIFICATIONS</strong>: Dimensions: 27 x 10.75 x 2.5 inches; Sluice Box Weight: 4.80lbs; Channel Width: 9.25 inches; Flare Width: 10.75 inches; Material: Aluminum</li>
</ul>
<p> </p>
<p>Increase your gold recovery rate, while reducing river side set up time and effort with the ASR Outdoor Compact 27 Inch Fixed Aluminum Sluice Box.</p>
<p>With a uniquely designed flared mouth opening, the structure of this gold sluice box will allow for more water capacity suspension to flow through the entire channel of the sluice box, without any extra tools, components or time required on the prospector’s end. This compact aluminum sluice box comes pre-assembled and ready to use right out of the box, saving you time and effort during claim site set up.</p>
<p>In addition to more water flow via the flared channel opening, this sluice box also comes with essential preinstalled material layers to help trap gold: First is the rubber matting in the top third of the sluice box, followed by carpet, miners moss, angled aluminum mesh and large 18 gauge zinc plated steel riffles that make up the last two thirds. These layers work in concurrence to help ease the flow of water, allowing heavier materials like gold to drop, while continuing to carry out lighter materials to the end of the sluice box.</p>
<p>Another great feature of this gold sluice box is the portability. Weighing in at just 4.80lbs, this gold sluice box is compact and lightweight, making it easy to trek your claim site. It also features a built in shoulder strap that can be attached or removed via included carabiners; carry the sluice over your shoulder or toss it in a five gallon bucket with other prospecting tools.</p>
<p>This 27 inch sluice box is designed to used and made to be portable! Aluminum body and angled mesh, as well as 18 gauge zinc plated steel riffles are rust resistant and ensure the quality and longevity of this gold sluice box will withstand many gold prospecting seasons ahead. Now, go get this sluice box level and you’ll be gold rush ready. Good luck!</p>
<p> </p>
<li><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></li>
<p> </p>
<ul></ul>",ASR Outdoor,Business & Industrial > Mining & Quarrying > Mining & Quarrying Machinery,Gold Panning,"fathers day, gifts for dad, gold mining, gold panning kits, gold pans, gold prospecting, gold rush, gold sluice box, miners moss, mining equipment, outdoor hobby, prospecting tools, sluice box",true,Title,Default Title,,,,,,,,SON-ASRO-FIXEDSLUICE-27INCH,2608.1561275,shopify,7,deny,manual,89.99,,true,true,,,,,'00810131701307,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_GP-SB52-F_Gold_Panning_Sluice_Box_Main_PL_jpg.jpg?v=1753473278,1,27-inch compact aluminum gold sluice box with a flared mouth and layered gold-trapping material.,false,27-Inch Compact Aluminum Sluice Box | ASR Outdoor,"Compact 27-inch aluminum sluice box with a flared mouth and four gold-trapping layers, including miners moss and steel riffles. Ready to run out of the box.",1013,unisex,adult,,new,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,manual,,,,,,,,,,,,,,,lb,,,true,,,false,,,active
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/IMG_E1107cropped.jpg?v=1753473278,2,Man holding a colorful compact aluminum sluice box 27 inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/387A9897cropped.jpg?v=1753473278,3,Metal Sluice Box in water with a person gold panning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASRO_27_inch_sluice_infographic_1.jpg?v=1753473278,4,what are the layers in a sluice box miners moss and carpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_GP-SB52-F_Gold_Panning_Sluice_Box_Detail5_PL_jpg.jpg?v=1753473278,5,what are the layers in a sluice box miners moss and carpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_GP-SB52-F_Gold_Panning_Sluice_Box_Detail2_PL_jpg.jpg?v=1753473278,6,27 inch sluice box more efficient gold panning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/27_inch_sluice_box_detail.jpg?v=1753473278,7,Gold Prospecting Steel Riffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_GP-SB52-F_Gold_Panning_Sluice_Box_Detail3_PL_jpg.jpg?v=1753473279,8,All the layers of a sluice box riffles mesh miners moss and carpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-compact-aluminum-sluice-box-with-flared-mouth-gold-prospecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ASR_GP-SB52-F_Gold_Panning_Sluice_Box_Detail4_PL_jpg.jpg?v=1753473279,9,All the layers of a sluice box riffles mesh miners moss and carpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,"22pc Complete Finishing Gold Panning Kit with Rock Pick Hammer, Green","<ul>
<li>
<strong>FINISHING GOLD PANNING KIT</strong>: This gold prospecting kit has everything one needs for gold panning, recovery, cleaning and storage, making it an accessible, yet comprehensive kit</li>
</ul>
<ul>
<li>
<strong>FINE GOLD RECOVERY EQUIPMENT</strong>: Included are magnifying tweezers, gold snuffer bottles and glass collection vials with screw on tops; these gold prospecting tools will allow you to better clean, store and examine found gold<br>
</li>
</ul>
<ul>
<li>
<strong>1/8 CLASSIFYING SCREEN</strong>: 1/8 classifier screen features 304 steel wire mesh that is rust resistant and fits on top of a five gallon bucket; this sifting screen will help you remove large unwanted materials from your pay dirt like rocks and coarse gravel<br>
</li>
</ul>
<ul>
<li>
<strong>QUALITY GOLD PROSPECTING EQUIPMENT</strong>: All the gold mining tools included in this gold panning kit are made from high quality material; all the components will see you through many gold prospecting seasons to come<br>
</li>
</ul>
<p><br></p>
<p>The 22pc Finishing Gold Panning Kit from ASR Outdoor is a curated set of gold prospecting equipment or prospecting tools that focuses on gold panning and recovery. While we've included a 1/8th classifier screen, this will only remove larger unwanted raw materials like rocks and large gravels, and may not provide enough classification of your raw mineral deposit into a ""pan-able"" collection of pay dirt. (Notably, our large sifting screens have been designed to sit on top of a five gallon bucket).</p>
<p>To help you start collecting your raw material deposit, we've included durable plastic trowels and a 32oz rock pick hammer, so that you can break up tough rocks and loosen the soil. There is also a 16lbs magnetic pick up tool, which helps to remove any magnetic material like black sand, making it easier and faster to pan for gold. (Note: it may take several uses to remove all magnetic material).</p>
<p>Once you have mostly classified pay dirt to work with, you'll want to turn to the single riffle and dual riffle gold pans for gold panning. The included gold pans in this kit are perfect for picking out the fine gold flakes and larger gold nuggets, as the saturated green colorway will make gold or other valuable materials stand out.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">If you're lucky enough to find any gold flakes or gold nuggets, we've included 10 glass collection vials; these glass vials have screw on caps and will magnify your find with a bit of added water (5 large and 5 small). The two snifter bottles included will all you to pick up small nuggets from your pan, as well as to help clean found gold before storing it in the vial(s). <br></p>
<p> </p>
<li><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729""></li>
<p> </p>",ASR Outdoor,Sporting Goods,Gold Panning,"gold digging, gold mining, gold mining tools, gold panning, gold panning equipment, gold panning kit, gold panning kits, gold prospecting, gold prospecting equipment, gold prospecting tools, gold sifting tools, rock pick, rock pick hammer",true,Title,Default Title,,,,,,,,ASR-AOUGPK-BUN-A-GRN-BNDL,2267.96185,shopify,0,deny,manual,85.00,,true,true,,,,,'00839517212404,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/24pc_gold_kit_new.jpg?v=1753473280,1,"22-piece finishing gold panning kit with a rock pick hammer, gold pan, and recovery tools, in green.",false,"Finishing Gold Panning Kit, Rock Pick, 22pc | ASR Outdoor","Complete 22-piece finishing gold panning kit with a rock pick hammer, classifier screen, gold pan, snuffer bottles, vials, and tweezers. Recover, clean, store.",2187,unisex,adult,,new,FALSE,,,,,,FALSE,'19,,,,,,,,,,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/22pc_GP_beginner_kit_scale.jpg?v=1753473280,2,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP1001G_10in_green_pan_detail_06.jpg?v=1753473281,3,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/8399-RH-ROCK_20oz_rock_hammer_infographic_c54b5044-824b-4ad3-8f5d-2f64a1fe43cc.jpg?v=1753473281,4,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP1013G12_12-inch-gold-pan-green-detail-1_ed23ab4c-6aa7-45aa-83bd-43e1d5f1ee5d.jpg?v=1753473281,5,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/gold_pan_beginner_gold_panning_kit_18ef68d4-fb4a-4844-a191-4cfa4d96fa4c.jpg?v=1753473281,6,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Goldpan_snifter_04_ASRO_e83fea9c-0184-420d-a89c-d3313c9a2963.jpg?v=1753473281,7,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/8399-RH-ROCK_Lifestyle_2_73c45bda-851d-4575-830c-0ef8bf928cca.jpg?v=1753473281,8,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP1013G12_12-inch-gold-pan-green-detail-2_b759bf1e-703a-4414-aadd-6f6e1545cf19.jpg?v=1753473281,9,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/MC46_magnifier_tweezers_lifestyle_02_b995d2f4-d353-4a18-a64b-dea4371bc227.jpg?v=1753473282,10,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GB5_vial_lifestyle_01_ff0025b2-8097-4e25-8b14-4ab7fa8395c3.jpg?v=1753473282,11,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/gold_snuffer_bottle_gold_pan_detail_ef9599c2-e921-4db4-9919-d43f831d83f0.jpg?v=1753473282,12,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22pc-complete-finishing-gold-panning-kit-with-rock-pick-hammer-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/ImagefromiOS_34.jpg?v=1753473282,13,24pc full gold panning kit includes dual riffle pans magnet snifter bottles deep stack classifier and rock hammer pick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metal-detector-2-in-1-plastic-black-scoop-with-steel-probe,"2 in 1 Metal Detector Sand Scoop with Built-in Steel Probe, Black","<p>The ASR Outdoor Gold Rush Gold Panning 2-in-1 Plastic Black Scoop with Steel Probe Handle is a must-have gold panning essential to include in your arsenal of gold prospecting equipment, alongside a metal detector, sluice box, gold pans, sieves and more, to help increase your gold recovery efforts!</p>
<p>Whether you’re a seasoned gold prospector or just poking around in your local riverbed for the first time with friends or family, this plastic gold panning sand scoop shovel will help you to increase your gold recovery efforts, especially with its built-in steel probe that twists out from the top of the handle, reducing the number of tools you need on your gold prospecting field site.</p>
<p>The integrated steel probe makes it easy to find and collect items in sand and dirt much quicker than having to reach for another tool. The ASR Outdoor gold rush gold panning gold prospecting sand scoop or shovel is made from reinforced, heavy-duty, single-piece construction plastic; the shovel is non-metallic, rust-free and corrosion-free, allowing you to use and reuse the gold recovery tool for many gold panning seasons to come! In addition to the sand scoop’s formidable construction, the shovel also boasts a deep but vibrant black color; the color choice is intentional, as it will greatly aid in your gold recovery efforts to help sort and spot and gold among in your deposit.</p>
<p>If treasure hunting or gold panning is a favorite past-time, or it’s a new hobby that you’re just digging into, be sure to add one of the ASR Outdoor Gold Rush Gold Panning 2-in-1 Plastic Black Scoop with Steel Probe Handle to your gold prospecting equipment! It will help you to better sort, spot and recover any gold nuggets or other valuable minerals or gems via it’s bright black color, sturdy construction and handy, built-in steel probe.</p>
<ul>
<li>
<strong>METAL DETECTING SCOOP:</strong> This two in one ASR Outdoor black scoop digger is an essential tool in your arsenal of gold prospecting and metal detecting equipment; the scoop measures 14"" from top to bottom and features a built-in steel probe for finding and collecting items in sand and dirt.<br><br>
</li>
<li>
<strong>STEEL PROBE HANDLE:</strong> Twisting out from the top of the gold panning shovel, the steel probe is a handy tool to have for finding and collecting items in sand and dirt; great for gold prospecting, treasure hunters, hobbyists, metal detectors, coin collectors and more<br><br>
</li>
<li>
<strong>HEAVY-DUTY PLASTIC:</strong> Constructed from reinforced, heavy-duty, single-piece construction plastic, the shovel is durable and will not rust or corrode. Since it's made of plastic, you won't have to worry about any false positives while metal detecting. <br><br>
</li>
<li>
<strong>DEEP BLACK COLOR:</strong> The deep but vibrant black color provides an excellent backdrop for your gold, precious metal, gem stone and other mineral recovery efforts, allowing even small gold flakes to stand out from your deposit<br>
</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0783/2056/6572/files/Shopify_Prop65graphic_480x480.jpg?v=1692130729"" alt="""" width=""273"" height=""78"" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<p> </p>",ASR Outdoor,Sporting Goods,Gold Panning,"beach scoop, gardening, gold mining, gold panning, gold prospecting, gold rush, metal detectors, plastic scoop, plastic scooper, probe, sand scoop, scoop, tools",true,Title,Default Title,,,,,,,,SON-PROBESCOOP-BLK,226.796185,shopify,66,deny,manual,15.00,,true,true,,,,,'00810058480286,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS25BB_probe_scoop_BLK_detail_01.jpg?v=1753473283,1,Black 2-in-1 plastic sand scoop with a built-in steel probe for metal detecting and gold panning.,false,2-in-1 Metal Detector Sand Scoop with Probe | ASR Outdoor,"Two-in-one plastic sand scoop with a built-in steel probe for metal detecting and gold panning. Dig, sift, and pinpoint targets in sand and riverbed gravel.",2187,unisex,adult,,new,FALSE,,,,,,FALSE,'3,,,,,,,,,,,,,,,,,,,,,black-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
metal-detector-2-in-1-plastic-black-scoop-with-steel-probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS25BB_probe_scoop_BLK_detail_02.jpg?v=1753473284,2,prospectors scoop for finding gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metal-detector-2-in-1-plastic-black-scoop-with-steel-probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS25BB_probe_scoop_BLK_detail_04.jpg?v=1753473284,3,metal detecting prospectors scoop with metal rod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metal-detector-2-in-1-plastic-black-scoop-with-steel-probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS25BB_probe_scoop_BLK_detail_05.jpg?v=1753473284,4,Magnetic Rod for Metal Detecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metal-detector-2-in-1-plastic-black-scoop-with-steel-probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS25BB_probe_scoop_BLK_scale_01.jpg?v=1753473284,5,Gold panning magnetic probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metal-detector-2-in-1-plastic-black-scoop-with-steel-probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/2056/6572/files/GP3-SS25BB_probe_scoop_BLK_scale_02.jpg?v=1753473284,6,Gold panning magnetic probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
