account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
ige,256446183378,,Aluminum Folding Sluice Box for Gold Prospecting Carpet Miners Moss,OK,100.0,76,112,,"Simplify gold prospecting and mining with the SE Folding Sluice Box! This sluice box unfolds to a full sized 50"" sluice box, and easily folds back up into just 15"" so you'll be able to carry and store it with ease. It even comes with miner's moss and carpet already installed, so you won't have to wo","Irongate American Supply Our eBay Store About Us Contact Us Aluminum Folding Sluice Box for Gold Prospecting Carpet Miners Moss MSRP 159.99 Sona Simplify gold prospecting and mining with the SE Folding Sluice Box! This sluice box unfolds to a full sized 50"" sluice box, and easily folds back up into "
ige,256510041680,,"GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray",OK,100.0,76,124,,"The Revivex Suede, Nubuck and Fabric Boot Care Kit is all you need to safely clean and protect suede, nubuck, canvas and waterproof-breathable footwear like GORE-TEX® boots. The complete Deluxe Kit includes suede cleaner, a water repellent spray, a stiff brush to remove dirt, and an eraser block to ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray MSRP 59.99 GEAR AID The Revivex Suede, Nubuck and Fabric Boot Care Kit is all you need to safely clean and protect suede, nubuck, canvas and waterproof-breathable "
ige,255353500529,,GEAR AID Revivex Durable Water Repellent (DWR) Spray for Reproofing Jackets,OK,100.0,86,153,,"Restore the protective DWR (durable water repellency) coating on high-tech rainwear or snow gear with Revivex Durable Water Repellent. This spray-on treatment repels water, oil and stains. It can also be used for tent reproofing. Over time the DWR of outerwear and camp gear wears off. Regular reproo",Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Durable Water Repellent Spray for Reproofing Jackets GEAR AID Restore the protective DWR (durable water repellency) coating on high-tech rainwear or snow gear with Revivex Durable Water Repellent. This spray-on treatment re
ige,256525915777,,ASR Outdoor Brass Probe Tool,OK,100.0,85,109,,"Treasure Hunt like a pro with the ASR Outdoor Brass Coin Probe! This handy tool is designed to pinpoint your findings once your metal detector alerts you of the treasure. Once you've found the spot, use a small digging tool to dig a plug and remove the plug. Then you should re-scan the area with you",Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor Brass Probe Tool MSRP 14.99 ASR Outdoor Treasure Hunt like a pro with the ASR Outdoor Brass Coin Probe! This handy tool is designed to pinpoint your findings once your metal detector alerts you of the treasure. Once you've found
ige,256515004688,,"GEAR AID Revivex Leather Boot Care Kit with Cleaner, Brush and Cloth",OK,100.0,62,111,,"The Revivex Leather Boot Care Kit is the ideal choice for cleaning and protecting leather footwear from dirt and rain. The kit includes Revivex Boot and Shoe Cleaner (concentrated gel) to effectively remove grime without damaging the leather. Whether it’s a work boot or dance shoe, use this kit to c","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Leather Boot Care Kit with Cleaner, Brush and Cloth MSRP 24.99 GEAR AID The Revivex Leather Boot Care Kit is the ideal choice for cleaning and protecting leather footwear from dirt and rain. The kit includes Revivex Boot an"
ige,256525915653,,"Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,",OK,100.0,76,152,,"The Kidplokio pretend play plastic food set comes with fun fantasy picnic and fast food for your child to play with. They can feast on pretend treats, burgers, fries, and drinks with their friends and stuffed animals during pretend playtime! Pretend play is a great opportunity for kids to use their ","Irongate American Supply Our eBay Store About Us Contact Us Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted, Multicolor, Ages 3+ MSRP 39.99 Kidplokio The Kidplokio pretend play plastic food set comes with fun fantasy picnic and fast food for your child to play with. Th"
ige,256525915552,,Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC,OK,100.0,65,110,,"Everyone’s favorite family of superheroes is back in “Incredibles 2” – but this time Helen is the one in the spotlight, leaving Bob at home with Violet, Dash, and Jack Jack to navigate the day-to-day heroics of “normal” life. You can bring your heroes to school with you by using this stationary set.","Irongate American Supply Our eBay Store About Us Contact Us Disney Pixar Incredibles 2 9 pc Stationary Set MSRP 19.99 Disney Everyone’s favorite family of superheroes is back in “Incredibles 2” – but this time Helen is the one in the spotlight, leaving Bob at home with Violet, Dash, and Jack Jack to"
ige,256462820576,,Jumbo Aluminum Utility Carabiner With Grip - Blue 7 Inch,OK,100.0,86,116,,"Keep your sporting goods and fitness equipment handy with the Jumbo Aluminum Carabiner! The Jumbo Carabiner is a great item to bring along camping, hiking, to the gym and just about any outdoor activity. Attach one to your backpack, water bottle, keys or purse to keep things handy and organized. The","Irongate American Supply Our eBay Store About Us Contact Us Jumbo Aluminum Utility Carabiner With Grip - Blue 7 Inch MSRP 14.99 Sona Keep your sporting goods and fitness equipment handy with the Jumbo Aluminum Carabiner! The Jumbo Carabiner is a great item to bring along camping, hiking, to the gym "
ige,256525915668,,Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip,OK,100.0,47,82,,"The 5.5"" Blunt Tip Craft Scissors are a great addition to any hobbyist's tool collection. These scissors are designed with super sharp blades and a blunt tip, perfect for cutting paper, cloth and wire. Each pair of scissors is stainless steel and constructed in Pakistan. Grab a pair of these before ","Irongate American Supply Our eBay Store About Us Contact Us Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip MSRP 9.99 Sona The 5.5"" Blunt Tip Craft Scissors are a great addition to any hobbyist's tool collection. These scissors are designed with super sharp blades and a blunt tip, perfect"
ige,256525915671,,ASR Outdoor Prospecting Magnifying Tweezer & Vial Kit - 4x Magnification,OK,100.0,78,102,,"The ASR Outdoor Tweezer and Vial Combo Set is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as well. The tweezers feature an optical-quality glass lens with 4x magnification, these tweezers will show fine detail without distortion. Made of stainless st",Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor Prospecting Magnifying Tweezer & Vial Kit - 4x Magnification MSRP 11.99 ASR Outdoor The ASR Outdoor Tweezer and Vial Combo Set is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as w
ige,256510041735,,KidPlay Karaoke Keyboard - Blue,OK,100.0,41,103,,"The kid's karaoke machine with a microphone will turn your little singer into a big Star. With a plug-in microphone, musical keyboard, this portable singing karaoke machine is easy to take just about anywhere for an impromptu performance, making this perfect for parties, the backyard or a rainy day.","Irongate American Supply Our eBay Store About Us Contact Us KidPlay Karaoke Keyboard - Blue MSRP 39.99 KidPlay Products The kid's karaoke machine with a microphone will turn your little singer into a big Star. With a plug-in microphone, musical keyboard, this portable singing karaoke machine is easy"
ige,257016930958,,"GEAR AID Sea Gold Anti-Fog Gel Coating for SCUBA Dive Masks, 1.25 fl oz",OK,100.0,68,122,,"When you need to defog a scuba mask, use Sea Gold Anti-Fog Gel. It provides a powerful coating that lasts longer than other anti-fog treatments – giving divers and snorkelers hours of clear vision underwater. It’s highly concentrated, so you can enjoy multiple dives with just one treatment. Use in a","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Sea Gold Anti-Fog Gel Coating for SCUBA Dive Masks, 1.25 fl oz MSRP 37.99 GEAR AID When you need to defog a scuba mask, use Sea Gold Anti-Fog Gel. It provides a powerful coating that lasts longer than other anti-fog treatments – gi"
ige,256525915629,,"SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece",OK,100.0,71,98,,"The 50pc Universal Diamond Burr Set is the ideal accessory for your Dremel or handheld rotary tool! Each set comes with 50 high quality diamond round ball heads in assorted sizes. These burrs can be used for medium material removal by carving, etching, grinding and sanding. Each burr features a 1/8""","Irongate American Supply Our eBay Store About Us Contact Us SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece MSRP 41.99 Sona The 50pc Universal Diamond Burr Set is the ideal accessory for your Dremel or handheld rotary tool! Each set comes with 50 high quality diamond round ball heads in assorted sizes"
ige,256510047656,,ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces,OK,100.0,102,144,,"The ToolTreaux 6pc hook and pick set comes with 6 different types of hooks and picks including a straight, hook, complex, 90 degree, combination, and double angle. These tools are ideal for pulling clips, wires, gaskets, and other small parts during automotive repair. Each hook and pick features an ","Irongate American Supply Our eBay Store About Us Contact Us MSRP 19.99 Product Details MPN: SON UPC: Features: VERSATILE HOOK AND PICK SET - The ToolTreaux 6pc hook and pick set comes with 6 different types of hooks and picks including a straight, hook, complex, 90 degree, combination, and double an"
ige,256510047611,,100 PC Emergency Waterproof First Aid Dry Sack Kit Camping Outdoors,OK,100.0,88,189,,Have you ever found yourself in a situation where you needed emergency supplies but didn't have any on hand? These situations can range in urgency from a child needing a bandage for a small cut or scrape to helping someone who is badly hurt and there are no available first responders. Time is critic,Irongate American Supply Our eBay Store About Us Contact Us 100 PC Emergency Waterproof First Aid Dry Sack Kit Camping Outdoors MSRP 29.99 Have you ever found yourself in a situation where you needed emergency supplies but didn't have any on hand? These situations can range in urgency from a child n
ige,256510047937,,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, 10 fl oz",OK,100.0,65,131,,Refresh and maintain neoprene gear with Revivex Wetsuit and Drysuit Shampoo. Expensive suits are prone to chlorine and salt damage after years of use. This shampoo cleans and conditions suits by removing organic residues like algae and bacteria as well as chlorine and salt deposits. The result is ne,"Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, 10 fl oz MSRP 15.99 GEAR AID Refresh and maintain neoprene gear with Revivex Wetsuit and Drysuit Shampoo. Expensive suits are prone to chlorine and salt damage after years"
ige,256446183297,,"GEAR AID Tenacious Tape Reflective, Jackets, Outdoor Gear, 3"" x 20"", Silver",OK,100.0,60,124,,"Use Tenacious Tape Reflective to increase visibility and improve safety at night for the whole family. This high vis fabric tape is easy to apply and uses glass bead technology to reflect light better than fluorescent tape. It sticks well to bikes, running shoes, bicycle gear, outerwear, and even ha","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Tenacious Tape Reflective, Jackets, Outdoor Gear, 3” x 20”, Silver MSRP 14.99 Gear Aid Use Tenacious Tape Reflective to increase visibility and improve safety at night for the whole family. This high vis fabric tape is easy to appl"
