priority,item_id,title,category_id,category_path,schema_aspects,present,missing_required,missing_recommended,missing_required_names,missing_recommended_names
1,365879907931,"Kidplokio 15pc Space Toys Explorer Voyager Backpack Light Up Astronaut, 10 Inch",1187,"Toys & Hobbies|Robots, Monsters & Space Toys|Space Toys|1970-Now",10,9,0,1,,Vintage
1,365879907953,"Sea Gold Anti Fog Gel Mask Visor Cleaning Solution Outdoor - 1.25oz",71161,"Sporting Goods|Water Sports|Scuba & Snorkeling|Masks",6,5,0,1,,Model
1,365879907969,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Chrome",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,365879907983,"ToolTreaux 144pc Jewelry Saw Blades Set 0/3 Size 5.25"" 50 TPI Steel",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,11,0,1,,"Set Includes"
1,365879907994,"ASR Tactical Ninja Shoe Foot Spike Claws Attachment Adjustable",475,"Collectibles|Knives, Swords & Blades|Other Collectible Blades",9,8,0,1,,Tang
1,365879935269,"80pg Avengers Jumbo Coloring & Activity Book",160718,"Crafts|Kids' Crafts|Drawing & Painting|Other Kids' Drawing & Painting",6,5,0,1,,Handmade
1,365879935292,"Gear Aid Bug Mesh Patch Repair Kit for Tents, Hiking Camping Outdoor Equipment",16040,"Sporting Goods|Camping & Hiking|Outdoor Sleeping Gear|Other Outdoor Sleeping Gear",7,6,0,1,,"California Prop 65 Warning"
1,365879935294,"Emergency Floating Orange Survival Kit Safety Whistle Clip-On (Many Pack Sizes)",87089,"Sporting Goods|Water Sports|Kayaking, Canoeing & Rafting|Accessories",6,5,0,1,,Type
1,365879950546,"ASR Tactical 3pc Stainless Steel Shark Full Tang Throwing Knives Set",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,365879950584,"ASR Outdoor 5lb Genuine Gemstone Paydirt Kids Dig Kit (4 Styles)",14955,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detectors",10,9,0,1,,Type
1,365879996355,"Heininger HitchMate Cargo Stabilizer Bar and Cargo Bag Combo",93839,"Travel|Travel Accessories|Other Travel Accessories",7,6,0,1,,Type
1,365879996424,"ASR Tactical Double Edge Full Tang Spear Point Blade Hook Handle Sheath - Flag",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",6,5,0,1,,Type
1,365879996425,"Disney Pixar Toy Story 4 Art Lapdesk Paint Color Design Stickers Travel Activity",134569,"Crafts|Kids' Crafts|Drawing & Painting|Paint Sets",6,5,0,1,,Handmade
1,365880042756,"ASR Outdoor Mini EDC Small Pocket Knife Multi Tool - LOGO Green",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",20,19,0,1,,"Manufacturer Warranty"
1,365880042760,"Gear Aid Aquaseal SR Shoe Repair and 4oz Rubber Boot Cleaner Bundle, 2 Piece Set",40659,"Clothing, Shoes & Accessories|Specialty|Clothing & Shoe Care|Shoe Care & Repair|Other Shoe Care & Repair",6,5,0,1,,"California Prop 65 Warning"
1,365985319500,"Kidplokio 3 in 1 Transforming Dinosaur Toy Space Blaster Lights and Sounds, Red",19198,"Toys & Hobbies|Robots, Monsters & Space Toys|Robots|1970-Now",9,8,0,1,,Vintage
1,366409083367,"Beille 6 Inch Jumbo Stainless Steel Magnetic Bag Clip, Kitchen Clips (2 Pack)",20653,"Home & Garden|Kitchen, Dining & Bar|Kitchen Storage & Organization|Food Storage Bags",16,15,0,1,,Department
0,124304800806,"3 Piece Gold Panning Mining Mini 6"" Inch Classifier Prospect Pan 3 Sizes",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,124517978099,"6 Inch Gold Panning Mineral Sifting Prospect Pan Classifier Sieve - 6pc Set",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,125331859464,"ASR Outdoor Gold Panning Kit with Paydirt Beginner Prospecting Equipment 6pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,125331879646,"ASR Outdoor Gold Panning Kit with Paydirt Beginner Prospecting Equipment 6pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,125333139233,"ASR Outdoor 14pc Black Gold Panning Kit with Collection Vials Gold Pan Tweezer",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,125427420003,"ASR Outdoor 11pc Double Classifier Gold Panning Kit with Scoop Vials Sand Magnet",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,125642527424,"ASR Outdoor Green Gold Pan Gold Prospecting Beginners Kit, 5 Piece",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126006383264,"ASR Outdoor Compact Magnetic Prospector Pick for Gold Panning Dredging",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126034088177,"ASR Outdoor 3 Piece Beginners Gold Panning Kit | Gold Pan Vial Snuffer Bottle",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126100329974,"ASR Outdoor Gold Prospecting Black Sand 5lb Magnetic Steel Pocket Separator Pen",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126149513414,"ASR Outdoor Clear Pocket Portable Travel Gold Panning Kit for Prospecting 11pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126191730089,"ASR Outdoor 10pc Beginner Gold Panning Kit Gold Rush Prospecting Tools",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,8,0,0,,
0,126240080796,"ASR Outdoor Green 10 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126273747000,"ASR Outdoor Blue Gold Pan Gold Prospecting Beginners Kit, 5 Piece",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126300556081,"ASR Outdoor 10pc Beginner Gold Panning Prospecting Kit with 3oz GOLD PAYDIRT",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,8,0,0,,
0,126319915613,"ASR Outdoor 14pc Gold Panning Kit Stackable 1/8 Inch Sifter Backpack Prospecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126329788905,"ASR Outdoor Black Gold Pan Gold Prospecting Beginners Kit, 5 Piece",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126366423877,"ASR Outdoor 8"" Inch Blue Dual Riffle Gold Panning Pan for Mining Prospecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126369525294,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 50 Holes Per Sq Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126369525443,"ASR Outdoor Sluice Box Gold Prospecting Kit Classifier 10pc Set",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126373906372,"12 x 36 Inch Blue Miners Moss 10mm Thick Sluice Box Matting Gold Panning",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126396166504,"ASR Outdoor Gold Panning Backpack Kit Collapsible Bucket Prospecting Tools 13pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126400323865,"ASR Outdoor Complete Gold Panning Kit with Sluice Box and Classifier Screen Set",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126409555016,"ASR Outdoor HRC Steel Shovel Spade Gold Panning Tool Knurled Wooden Handle 28.25",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126414603992,"ASR Outdoor 6"" Inch Mini Gold Panning Classifier Sift 100 Holes per Square Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126418260377,"12 x 36 Inch Green Miners Moss 10mm Thick Sluice Box Matting Gold Panning",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126431926030,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 60 Holes per Sq Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126439889588,"ASR Outdoor Sluice Box Gold Panning Kit Classifier Combo Set 16pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126446929560,"ASR Outdoor Complete Fine Gold Recovery Kit Gold Prospecting Equipment, 19pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126453713734,"ASR Outdoor 20pc Beach Combing Metal Detector Gold Panning Kit Serrated Digger",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126464661439,"4 Pack 14"" Inch Riffled Green Gold Panning Pan Mining Dredging Sluice Tool",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126478317875,"ASR Outdoor 17pc Deluxe Sluice Box Gold Prospecting Kit Classifier Pans Snifter",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126479943435,"ASR Outdoor 13pc Beginner Geology Rock Hounding Kit with Mining Tools and Carry",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126481444509,"ASR Outdoor Gold Rush Gold Prospecting Pan Kit with Glass Vials Pocket Scale 7pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126482220912,"ASR Outdoor 4-Pack Gold Snuffer Bottle with Extendable Nozzle for Gold Recovery",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126493144658,"ASR Outdoor Ninja Grappling Hook with 33 Feet Nylon Rope Compact Black Finish",179791,"Sporting Goods|Boxing, Martial Arts & MMA|Training Equipment & Supplies|Other Combat Sport Training",5,5,0,0,,
0,126494001373,"Heavy Duty 1/4"" Classifier Screen Sieve w/ Handles 5 Gallon Bucket Deep Stacking",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126495205134,"ASR Outdoor 50"" Aluminum Folding Sluice Box Gold Prospecting Backpack Kit Black",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126506982497,"ASR Outdoor 13pc Gold Panning Backpack Kit Collapsible Bucket Prospecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126533983592,"ASR Outdoor 3lb Gold Paydirt Prospecting Gold Panning Kit with Mini Sluice Box",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126590584656,"ASR Outdoor 24pc Complete Gold Prospecting Backpack Kit with Folding Sluice Box",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126716474810,"ASR Outdoor 6pc Gemstone Mining Kit Geology Paydirt Sifter Trowel Tweezers Loupe",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,126716494061,"ASR Outdoor 7pc Gemstone Mining Kit with Bucket Tweezer Brush Sifter 10x Loupe",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127082971121,"ASR Outdoor 19pc Metal Detector Accessories Kit with Heavy Duty Tool Bag",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,8,0,0,,
0,127116875911,"ASR Outdoor 13pc Creekside Gold Panning Kit with Mini Classifiers and Backpack",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127239950660,"ASR Outdoor 50"" Aluminum Folding Sluice Box Gold Prospecting Backpack Kit Green",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127239967300,"ASR Outdoor Complete Fine Gold Recovery Kit Gold Prospecting Equipment, 18pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389768433,"ASR Outdoor Safety Disposable Vest High Visibility One Size Fits Most Lime Green",88433,"Everything Else|Every Other Thing",2,2,0,0,,
0,127389768442,"ASR Outdoor 7pc Gold Panning Kit Glass Vials Snifter Bottle Glass Vials Tweezer",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838869,"Gold Sifting Classifier 1/2 Inch Mesh Screen Sieve Prospect Pan",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838871,"7pc Gold Panning Kit 1/4 Mesh Classifier, 14"" & 10"" Green Gold Pans, 2 vials,",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838877,"ASR Outdoor 13"" Inch Steel Gold Panning Trowel Digger Pay Dirt",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838878,"ASR Federal Non-Lethal Flexible Ballpoint Pen Writing Instrument - BULK PENS",165638,"Collectibles|Pens & Writing Instruments|Pens|Ballpoint Pens|Handmade Pens",9,9,0,0,,
0,127389838890,"4-Pack Gold Recovery 4oz Gold Snuffer Bottle for Gold Panning",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838923,"Gold Sifting Classifier 1/12 inch Mesh Screen Sieve Prospect Pan",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838932,"ASR Outdoor 24pc Gold Panning Kit, 5 Gallon Bucket, 10lb Bobby Bo Paydirt, Green",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838941,"ASR Outdoor 6"" Inch Mini Gold Panning Classifier Sift 40 Holes per Square Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838954,"ASR Outdoor 1/70"" Inch Mesh Classifier Sifting Sieve Pan for Gold Panning Mining",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389838959,"ASR Outdoor 12 Inch Full Tang Steel Axe Hatchet with Gut Hook Hex Holes Paracord",39729,"Collectibles|Tools, Hardware & Locks|Tools|Carpentry, Woodworking|Axes, Hatchets",4,4,0,0,,
0,127389857795,"(2 Pack) ASR Outdoor 3oz Plastic Heavy Duty Gold Snifter Bottle with Nozzle",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389857810,"ASR Outdoor 3pc Metal Detecting Plastic Scoop Magnet Glass Vial Gold Panning Kit",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389857841,"ASR Outdoor Gold Classifier Sifting Prospecting Pan 1/100"" Inch Mesh Screen",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389857857,"Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Flexible Plastic",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389857877,"ASR Outdoor 16pc Gold Prospecting Equipment Essentials Field Kit",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389857893,"ASR Outdoor Gold Panning Classifiers Set Sifter Coarse Combo (1/2, 1/8, 1/12 in)",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389873036,"ASR Outdoor 3in1 Waterproof Match Stick Storage Case Signal Mirror Fire Starter",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,7,0,0,,
0,127389878178,"ASR Outdoor 4x Magnifying Tweezers for Gold Panning Mining Prospecting Sluice",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389878188,"ASR Federal Universal Fit Safety Vest High Visibility Lime Green Reflective",109677,"Business & Industrial|Facility Maintenance & Safety|Personal Protective Equipment (PPE)|Safety Vests",9,9,0,0,,
0,127389878197,"ASR Outdoor 1/2"" Inch Mesh Classifier Sifting Pan for Gold Panning Prospecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389878209,"ASR Outdoor Blue 12 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389878215,"ASR Outdoor 4 Pack 14"" Inch Riffled Black Gold Panning Pan Mining Sluice Tool",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389878218,"Instant Fire Starter Outdoor Survival Magnesium Compact Striking Stick",100237,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Other Camping Knives & Tools",5,5,0,0,,
0,127389932543,"ReviveX Leather Boot Care Waterproof Gel Kit Outdoor Shoe Care Cleaner Set",40659,"Clothing, Shoes & Accessories|Specialty|Clothing & Shoe Care|Shoe Care & Repair|Other Shoe Care & Repair",6,6,0,0,,
0,127389932561,"ASR Outdoor Handheld Brass Coin Probe for Metal Detecting and Treasure Hunting",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,8,0,0,,
0,127389946575,"ASR Outdoor Gold Rush Gold Prospecting Kit Classifiers Vials Sifting Pans - 11pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127389946576,"Universal Hobby Specialty 7pc Professional Jewelry Hammer Tool Set with Display",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,12,0,0,,
0,127389946586,"ASR Outdoor Sluice Box Gold Prospecting Kit Pan Vial Snifter Trowel Tweezer 7pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127426374970,"ASR Outdoor Aluminum Folding Sluice Box for Gold Prospecting Backpack Set, Khaki",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127468679386,"ASR Tactical American Universal Handcuff Key with Clip for All Standard Handcuff",109514,"Business & Industrial|Facility Maintenance & Safety|Public Safety Staff Equipment|Police & Turnout Gear|Police & Security Handcuffs",8,8,0,0,,
0,127677522292,"ASR Outdoor Gold Panning Backpack Kit with Collapsible Bucket 13pc, Khaki",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127677657099,"3pc COARSE Classifier Screen Set for Gold Panning Pay Dirt (1/2"" 1/8"" 1/4"" Mesh)",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127801274476,"Silver and Gold Testing Kit Precious Metal Jewelry Tester  (999, 10k, 14k, 18k )",494,"Jewelry & Watches|Jewelry Care, Design & Repair|Other Jewelry Care, Design & Repair",4,4,0,0,,
0,127802870982,"ASR Outdoor 2pc Gold Prospector’s Bundle with Carbon Steel Digger Trowel Scoop",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127803050156,"ASR Outdoor 4pc Gemstone Prospecting Kit with Trowels Sieve and Collection Vial",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127826228899,"ASR Outdoor 21pc Lightweight Sluice Box and Gold Prospecting Tools Kit",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,127916636595,"Gear Aid Replacement Zipper Pulls 5 Pack Universal Easy Grip TPU Zipper Tabs ",310,"Sporting Goods|Other Sporting Goods",7,7,0,0,,
0,233565736200,"Sluice Box Rubber Mat Riffled Matting for Gold Recovery Mining 27x10 inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,233668023267,"ASR Outdoor 10 Pack 3oz Gold Snuffer Sniffer Squeeze Bottles for Gold Panning",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,234665838880,"ASR Outdoor 12"" Inch Portable Mini Gold Panning Sluice Box with Rubber Matting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
0,234671953808,"ASR Outdoor Lightweight Backpacker Gold Panning Kit with Metal Mini Sluice 14pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,2,0,0,,
